geo,country_name,time,sex,age_group,indicator_code,indicator_label,indicator_category,value,unit,data_suppressed,is_outlier_flagged,source_dataset,ehis_wave,last_retrieved
FI,Finland,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,81.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HR,Croatia,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,28.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HR,Croatia,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HU,Hungary,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HU,Hungary,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,51.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IE,Ireland,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,60.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IE,Ireland,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,64.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IS,Iceland,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IS,Iceland,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,84.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IT,Italy,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,36.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IT,Italy,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,39.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LT,Lithuania,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LT,Lithuania,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LU,Luxembourg,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,74.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LU,Luxembourg,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,68.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LV,Latvia,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LV,Latvia,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
MT,Malta,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,56.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
MT,Malta,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,39.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NL,Netherlands,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,70.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NO,Norway,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,71.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
NO,Norway,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,87.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PL,Poland,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,37.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PL,Poland,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,35.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PT,Portugal,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,37.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PT,Portugal,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RO,Romania,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,9.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
RO,Romania,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,7.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RS,Serbia,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,21.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SE,Sweden,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,78.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SE,Sweden,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,78.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SI,Slovenia,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,80.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SI,Slovenia,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SK,Slovakia,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,56.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SK,Slovakia,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,45.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
TR,Türkiye,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,8.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
TR,Türkiye,2019,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,8.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
UK,United Kingdom,2014,Female,Y20-24,MV_AERO_SPRT,Aerobic sports,Physical Activity,59.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,68.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,70.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BE,Belgium,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,62.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BE,Belgium,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BG,Bulgaria,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,16.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BG,Bulgaria,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,18.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CY,Cyprus,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,39.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CY,Cyprus,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,32.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CZ,Czechia,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,58.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CZ,Czechia,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,41.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DE,Germany,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,65.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DE,Germany,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DK,Denmark,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DK,Denmark,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,80.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EE,Estonia,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EE,Estonia,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,59.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EL,Greece,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,31.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EL,Greece,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,40.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
ES,Spain,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
ES,Spain,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,51.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EU28,European Union - 28 countries (2013-2020),2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FI,Finland,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,82.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,45.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HR,Croatia,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,24.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HR,Croatia,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,42.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HU,Hungary,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HU,Hungary,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IE,Ireland,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,57.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IE,Ireland,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,66.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IS,Iceland,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,78.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IS,Iceland,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,72.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IT,Italy,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,32.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IT,Italy,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,35.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LT,Lithuania,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,21.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LT,Lithuania,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,40.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LU,Luxembourg,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,71.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LU,Luxembourg,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,73.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LV,Latvia,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LV,Latvia,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
MT,Malta,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,55.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
MT,Malta,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,35.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NL,Netherlands,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,68.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NO,Norway,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,70.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
NO,Norway,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,81.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PL,Poland,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,30.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PL,Poland,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,32.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PT,Portugal,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,42.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PT,Portugal,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,32.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RO,Romania,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,4.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
RO,Romania,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,8.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
RS,Serbia,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,23.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SE,Sweden,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,76.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SE,Sweden,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SI,Slovenia,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,69.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SI,Slovenia,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,70.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
SK,Slovakia,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,36.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
SK,Slovakia,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,30.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
TR,Türkiye,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,6.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
TR,Türkiye,2019,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,5.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
UK,United Kingdom,2014,Female,Y25-29,MV_AERO_SPRT,Aerobic sports,Physical Activity,60.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,68.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
AT,Austria,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,67.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BE,Belgium,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,57.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BE,Belgium,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,47.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
BG,Bulgaria,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,13.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
BG,Bulgaria,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,16.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CY,Cyprus,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,37.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CY,Cyprus,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
CZ,Czechia,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
CZ,Czechia,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,42.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DE,Germany,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,64.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DE,Germany,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,72.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
DK,Denmark,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,75.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
DK,Denmark,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,79.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EE,Estonia,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,45.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EE,Estonia,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,52.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EL,Greece,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,29.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EL,Greece,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
ES,Spain,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,45.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
ES,Spain,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,44.5,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
EU27_2020,European Union - 27 countries (from 2020),2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,48.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
EU28,European Union - 28 countries (2013-2020),2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FI,Finland,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,80.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,46.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
FR,France,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,44.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HR,Croatia,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,24.0,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HR,Croatia,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,38.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
HU,Hungary,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,42.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
HU,Hungary,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,49.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IE,Ireland,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,56.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IE,Ireland,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,60.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IS,Iceland,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,73.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IS,Iceland,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,72.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
IT,Italy,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,30.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
IT,Italy,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,33.3,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LT,Lithuania,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,20.2,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LT,Lithuania,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,38.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LU,Luxembourg,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,70.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LU,Luxembourg,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,68.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
LV,Latvia,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,51.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
LV,Latvia,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,43.9,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
MT,Malta,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,50.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
MT,Malta,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,31.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NL,Netherlands,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,63.8,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
NO,Norway,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,73.6,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
NO,Norway,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,84.4,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
PL,Poland,2014,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,29.7,PC,False,False,hlth_ehis_pe3,EHIS Wave 2 (2014),2026-06-10
PL,Poland,2019,Female,Y25-34,MV_AERO_SPRT,Aerobic sports,Physical Activity,31.1,PC,False,False,hlth_ehis_pe3,EHIS Wave 3 (2019),2026-06-10
